case_id,sector,source_row,corruption,original_time,original_flux,corrupted_time,corrupted_flux,retained_after_finite_filter
corrupted_normal,1,676,nonfinite_time,14.083333333333332,1.0003740452841043,,1.0003740452841043,False
corrupted_normal,1,620,nonfinite_time,12.916666666666666,1.000030846209017,,1.000030846209017,False
corrupted_normal,1,856,nonfinite_time,17.833333333333332,1.0004806189264595,,1.0004806189264595,False
corrupted_normal,1,459,nonfinite_time,9.5625,0.999938667882794,,0.999938667882794,False
corrupted_normal,1,1039,nonfinite_time,21.645833333333332,1.0005250744741108,,1.0005250744741108,False
corrupted_normal,1,508,nonfinite_time,10.583333333333332,1.0005916446072338,,1.0005916446072338,False
corrupted_normal,1,1139,nonfinite_time,23.729166666666664,1.000244647313064,,1.000244647313064,False
corrupted_normal,1,834,nonfinite_time,17.375,0.998307867750382,,0.998307867750382,False
corrupted_normal,1,480,nonfinite_time,10.0,0.9992864329606826,,0.9992864329606826,False
corrupted_normal,1,127,additive_flux_outlier,2.645833333333333,0.9995672556373079,2.645833333333333,0.9595672556373078,True
corrupted_normal,1,251,additive_flux_outlier,5.229166666666666,0.9976971976266962,5.229166666666666,0.9576971976266961,True
corrupted_normal,1,451,additive_flux_outlier,9.395833333333332,1.001128336917384,9.395833333333332,0.961128336917384,True
corrupted_normal,1,471,additive_flux_outlier,9.8125,1.0002054613276827,9.8125,1.0402054613276828,True
corrupted_normal,1,18,additive_flux_outlier,0.375,1.0004184552127309,0.375,1.040418455212731,True
corrupted_normal,1,1119,additive_flux_outlier,23.3125,0.9997682201795701,23.3125,0.9597682201795701,True
corrupted_normal,1,1099,additive_flux_outlier,22.895833333333332,0.9990865467698868,22.895833333333332,0.9590865467698868,True
corrupted_normal,1,75,additive_flux_outlier,1.5625,1.0003309502893012,1.5625,0.9603309502893012,True
corrupted_normal,1,148,additive_flux_outlier,3.083333333333333,1.0000444063888039,3.083333333333333,0.9600444063888038,True
corrupted_normal,1,659,additive_flux_outlier,13.729166666666666,0.9991101346369029,13.729166666666666,0.9591101346369029,True
corrupted_normal,1,289,additive_flux_outlier,6.020833333333333,0.998737687217104,6.020833333333333,0.958737687217104,True
corrupted_normal,1,735,additive_flux_outlier,15.3125,0.9998583962815392,15.3125,1.039858396281539,True
corrupted_normal,2,73,nonfinite_flux,56.520833333333336,1.0004683162365677,56.520833333333336,,False
corrupted_normal,2,424,nonfinite_flux,63.83333333333333,0.999225364908081,63.83333333333333,,False
corrupted_normal,2,216,nonfinite_flux,59.5,0.9990489647878754,59.5,,False
corrupted_normal,2,737,nonfinite_flux,70.35416666666667,1.0012042156965422,70.35416666666667,,False
corrupted_normal,2,594,nonfinite_flux,67.375,0.9997036238650374,67.375,,False
corrupted_normal,2,78,nonfinite_flux,56.625,0.9996597092227226,56.625,,False
corrupted_normal,2,869,nonfinite_flux,73.10416666666666,0.9997642531634818,73.10416666666666,,False
corrupted_normal,2,561,nonfinite_flux,66.6875,1.001174301309875,66.6875,,False
corrupted_normal,2,972,nonfinite_flux,75.25,0.999555357701554,75.25,,False
corrupted_normal,2,900,nonfinite_flux,73.75,1.000742859254323,73.75,,False
corrupted_normal,2,193,nonfinite_flux,59.020833333333336,1.0008848306207752,59.020833333333336,,False
corrupted_normal,2,942,nonfinite_flux,74.625,0.9995945324027231,74.625,,False
corrupted_normal,2,580,nonfinite_flux,67.08333333333333,0.9994464926430181,67.08333333333333,,False
corrupted_normal,2,907,nonfinite_flux,73.89583333333333,0.9994605236823321,73.89583333333333,,False
corrupted_normal,2,261,nonfinite_flux,60.4375,0.9981121467075401,60.4375,,False
corrupted_normal,2,431,nonfinite_flux,63.979166666666664,0.9993462455959109,63.979166666666664,,False
corrupted_normal,2,626,nonfinite_time,68.04166666666667,0.9999906454364594,,0.9999906454364594,False
corrupted_normal,2,963,nonfinite_time,75.0625,1.000015522256366,,1.000015522256366,False
corrupted_normal,2,1141,nonfinite_time,78.77083333333333,1.000388364682128,,1.000388364682128,False
corrupted_normal,2,196,nonfinite_time,59.083333333333336,1.0017905981184547,,1.0017905981184547,False
corrupted_normal,2,670,nonfinite_time,68.95833333333333,0.9999853021658937,,0.9999853021658937,False
corrupted_normal,2,444,nonfinite_time,64.25,0.9988072457987064,,0.9988072457987064,False
corrupted_normal,2,352,nonfinite_time,62.333333333333336,0.9994978829071176,,0.9994978829071176,False
corrupted_normal,2,638,nonfinite_time,68.29166666666667,1.0003553276515829,,1.0003553276515829,False
corrupted_normal,2,996,nonfinite_time,75.75,0.9998461057540146,,0.9998461057540146,False
corrupted_normal,2,18,nonfinite_time,55.375,0.9998199172558304,,0.9998199172558304,False
corrupted_normal,2,494,nonfinite_time,65.29166666666667,0.9997035812484988,,0.9997035812484988,False
corrupted_normal,2,540,nonfinite_time,66.25,1.0002987484015828,,1.0002987484015828,False
corrupted_normal,2,464,nonfinite_time,64.66666666666667,0.9993373564126536,,0.9993373564126536,False
corrupted_normal,2,567,nonfinite_time,66.8125,1.0001663313839135,,1.0001663313839135,False
corrupted_normal,2,910,nonfinite_time,73.95833333333333,1.000085735488088,,1.000085735488088,False
corrupted_normal,2,888,nonfinite_time,73.5,0.9990505860288628,,0.9990505860288628,False
corrupted_normal,2,891,additive_flux_outlier,73.5625,0.9995961499252686,73.5625,1.0395961499252686,True
corrupted_normal,2,341,additive_flux_outlier,62.104166666666664,1.000743226259313,62.104166666666664,0.960743226259313,True
corrupted_normal,2,941,additive_flux_outlier,74.60416666666666,1.0006332927794335,74.60416666666666,0.9606332927794334,True
corrupted_normal,2,450,additive_flux_outlier,64.375,0.9996471018452282,64.375,1.0396471018452282,True
corrupted_normal,2,810,additive_flux_outlier,71.875,0.9995938761380807,71.875,1.0395938761380807,True
corrupted_normal,2,659,additive_flux_outlier,68.72916666666667,0.9987991054179524,68.72916666666667,1.0387991054179524,True
corrupted_normal,2,639,additive_flux_outlier,68.3125,0.9998637431945672,68.3125,1.0398637431945672,True
corrupted_normal,2,597,additive_flux_outlier,67.4375,0.9997919101543479,67.4375,0.9597919101543478,True
corrupted_normal,2,681,additive_flux_outlier,69.1875,0.9988095092920775,69.1875,1.0388095092920775,True
corrupted_normal,2,814,additive_flux_outlier,71.95833333333333,0.9992448653512807,71.95833333333333,1.0392448653512807,True
corrupted_normal,2,385,additive_flux_outlier,63.02083333333333,0.9988648786398303,63.02083333333333,1.0388648786398302,True
corrupted_normal,2,1036,additive_flux_outlier,76.58333333333333,1.000069367203537,76.58333333333333,0.960069367203537,True
corrupted_normal,3,1107,nonfinite_flux,133.0625,0.9993296002878038,133.0625,,False
corrupted_normal,3,513,nonfinite_flux,120.6875,1.000464044476196,120.6875,,False
corrupted_normal,3,765,nonfinite_flux,125.9375,0.9992967565688224,125.9375,,False
corrupted_normal,3,1134,nonfinite_flux,133.625,1.0000708655983044,133.625,,False
corrupted_normal,3,1051,nonfinite_flux,131.89583333333334,0.9995563948323947,131.89583333333334,,False
corrupted_normal,3,206,nonfinite_flux,114.29166666666667,0.9993836613008028,114.29166666666667,,False
corrupted_normal,3,1010,nonfinite_flux,131.04166666666666,1.0003714633556149,131.04166666666666,,False
corrupted_normal,3,412,nonfinite_flux,118.58333333333333,1.0010602686274654,118.58333333333333,,False
corrupted_normal,3,1063,nonfinite_flux,132.14583333333334,0.9995110971141522,132.14583333333334,,False
corrupted_normal,3,4,nonfinite_flux,110.08333333333333,0.9993492468995558,110.08333333333333,,False
corrupted_normal,3,516,nonfinite_flux,120.75,0.9995440834268038,120.75,,False
corrupted_normal,3,694,nonfinite_flux,124.45833333333333,0.9994899659109866,124.45833333333333,,False
corrupted_normal,3,135,nonfinite_flux,112.8125,0.9997105733107352,112.8125,,False
corrupted_normal,3,623,nonfinite_flux,122.97916666666667,0.9989996808371314,122.97916666666667,,False
corrupted_normal,3,277,nonfinite_flux,115.77083333333333,0.9993358035643854,115.77083333333333,,False
corrupted_normal,3,514,nonfinite_flux,120.70833333333333,1.0000331286042417,120.70833333333333,,False
corrupted_normal,3,111,nonfinite_time,112.3125,0.9980541945017665,,0.9980541945017665,False
corrupted_normal,3,922,nonfinite_time,129.20833333333334,0.9990213183977212,,0.9990213183977212,False
corrupted_normal,3,104,nonfinite_time,112.16666666666667,0.9984406450071743,,0.9984406450071743,False
corrupted_normal,3,191,nonfinite_time,113.97916666666667,0.9989394318842338,,0.9989394318842338,False
corrupted_normal,3,1124,nonfinite_time,133.41666666666666,1.0006518179361246,,1.0006518179361246,False
corrupted_normal,3,483,nonfinite_time,120.0625,0.9990533077646945,,0.9990533077646945,False
corrupted_normal,3,504,nonfinite_time,120.5,1.0019763405751925,,1.0019763405751925,False
corrupted_normal,3,775,nonfinite_time,126.14583333333333,1.0005691880315792,,1.0005691880315792,False
corrupted_normal,3,349,nonfinite_time,117.27083333333333,1.0005215149594522,,1.0005215149594522,False
corrupted_normal,3,974,nonfinite_time,130.29166666666666,0.9995923304281533,,0.9995923304281533,False
corrupted_normal,3,149,nonfinite_time,113.10416666666667,1.0004016417309358,,1.0004016417309358,False
corrupted_normal,3,1131,nonfinite_time,133.5625,1.0009099137856101,,1.0009099137856101,False
corrupted_normal,3,1069,nonfinite_time,132.27083333333334,1.0011892342707656,,1.0011892342707656,False
corrupted_normal,3,787,nonfinite_time,126.39583333333333,1.000008843625691,,1.000008843625691,False
corrupted_normal,3,280,nonfinite_time,115.83333333333333,0.9992035741665942,,0.9992035741665942,False
corrupted_normal,3,519,nonfinite_time,120.8125,0.9993567591658916,,0.9993567591658916,False
corrupted_normal,3,518,additive_flux_outlier,120.79166666666667,0.9988739386333486,120.79166666666667,1.0388739386333485,True
corrupted_normal,3,1094,additive_flux_outlier,132.79166666666666,1.000094362565889,132.79166666666666,1.040094362565889,True
corrupted_normal,3,839,additive_flux_outlier,127.47916666666666,1.000967386943052,127.47916666666666,0.960967386943052,True
corrupted_normal,3,1052,additive_flux_outlier,131.91666666666666,1.0008442823072021,131.91666666666666,0.9608442823072021,True
corrupted_normal,3,373,additive_flux_outlier,117.77083333333333,1.000141145323109,117.77083333333333,1.040141145323109,True
corrupted_normal,3,1117,additive_flux_outlier,133.27083333333334,1.001286039432994,133.27083333333334,0.9612860394329941,True
corrupted_normal,3,1058,additive_flux_outlier,132.04166666666666,0.9991738774263098,132.04166666666666,0.9591738774263098,True
corrupted_normal,3,850,additive_flux_outlier,127.70833333333333,1.0006484535362656,127.70833333333333,0.9606484535362656,True
corrupted_normal,3,579,additive_flux_outlier,122.0625,1.0007400165453204,122.0625,0.9607400165453204,True
corrupted_normal,3,297,additive_flux_outlier,116.1875,0.9999614050887231,116.1875,1.0399614050887231,True
corrupted_normal,3,824,additive_flux_outlier,127.16666666666666,0.9993845872723023,127.16666666666666,1.0393845872723022,True
corrupted_normal,3,626,additive_flux_outlier,123.04166666666667,1.001067759089621,123.04166666666667,0.961067759089621,True
corrupted_eclipse,1,1141,nonfinite_flux,23.770833333333332,1.0009590450585528,23.770833333333332,,False
corrupted_eclipse,1,180,nonfinite_flux,3.75,1.0004388109728104,3.75,,False
corrupted_eclipse,1,409,nonfinite_flux,8.520833333333332,1.0003429397303802,8.520833333333332,,False
corrupted_eclipse,1,890,nonfinite_flux,18.541666666666664,0.9986698767850392,18.541666666666664,,False
corrupted_eclipse,1,1021,nonfinite_flux,21.270833333333332,0.9996346751872598,21.270833333333332,,False
corrupted_eclipse,1,503,nonfinite_flux,10.479166666666666,1.0003805216604762,10.479166666666666,,False
corrupted_eclipse,1,1049,nonfinite_flux,21.854166666666664,1.0004854788742115,21.854166666666664,,False
corrupted_eclipse,1,643,nonfinite_flux,13.395833333333332,1.0002695815010727,13.395833333333332,,False
corrupted_eclipse,1,382,nonfinite_flux,7.958333333333333,0.9992405912768225,7.958333333333333,,False
corrupted_eclipse,1,1094,nonfinite_flux,22.791666666666664,1.0021698564163366,22.791666666666664,,False
corrupted_eclipse,1,570,nonfinite_flux,11.875,1.0012231284567779,11.875,,False
corrupted_eclipse,1,133,nonfinite_flux,2.770833333333333,1.0002310690988105,2.770833333333333,,False
corrupted_eclipse,1,650,nonfinite_flux,13.541666666666666,0.9988099401744841,13.541666666666666,,False
corrupted_eclipse,1,464,nonfinite_flux,9.666666666666666,0.9749613711015622,9.666666666666666,,False
corrupted_eclipse,1,602,nonfinite_flux,12.541666666666666,1.0007040857028935,12.541666666666666,,False
corrupted_eclipse,1,34,nonfinite_flux,0.7083333333333333,0.9989206300150744,0.7083333333333333,,False
corrupted_eclipse,1,966,nonfinite_time,20.125,0.9940535451887674,,0.9940535451887674,False
corrupted_eclipse,1,907,nonfinite_time,18.895833333333332,1.0011755210034476,,1.0011755210034476,False
corrupted_eclipse,1,241,nonfinite_time,5.020833333333333,0.99851730614011,,0.99851730614011,False
corrupted_eclipse,1,517,nonfinite_time,10.770833333333332,0.9996230534125952,,0.9996230534125952,False
corrupted_eclipse,1,616,nonfinite_time,12.833333333333332,0.9992847195082227,,0.9992847195082227,False
corrupted_eclipse,1,730,nonfinite_time,15.208333333333332,1.000568604354339,,1.000568604354339,False
corrupted_eclipse,1,767,nonfinite_time,15.979166666666666,0.992497594674126,,0.992497594674126,False
corrupted_eclipse,1,973,nonfinite_time,20.270833333333332,0.9996731263272441,,0.9996731263272441,False
corrupted_eclipse,1,51,nonfinite_time,1.0625,0.9994530480344342,,0.9994530480344342,False
corrupted_eclipse,1,345,nonfinite_time,7.1875,0.9984848830221094,,0.9984848830221094,False
corrupted_eclipse,1,520,nonfinite_time,10.833333333333332,0.9997289992527155,,0.9997289992527155,False
corrupted_eclipse,1,313,nonfinite_time,6.520833333333333,0.9985481150178361,,0.9985481150178361,False
corrupted_eclipse,1,1017,nonfinite_time,21.1875,1.0005988093657734,,1.0005988093657734,False
corrupted_eclipse,1,746,nonfinite_time,15.541666666666666,1.0001051928570621,,1.0001051928570621,False
corrupted_eclipse,1,666,nonfinite_time,13.875,0.9732327517271316,,0.9732327517271316,False
corrupted_eclipse,1,576,nonfinite_time,12.0,1.0003768268267734,,1.0003768268267734,False
corrupted_eclipse,1,567,additive_flux_outlier,11.8125,0.9929180041138846,11.8125,1.0329180041138846,True
corrupted_eclipse,1,476,additive_flux_outlier,9.916666666666666,0.9989840656161636,9.916666666666666,0.9589840656161636,True
corrupted_eclipse,1,739,additive_flux_outlier,15.395833333333332,0.9992777368877651,15.395833333333332,0.9592777368877651,True
corrupted_eclipse,1,558,additive_flux_outlier,11.625,0.9991819586421752,11.625,0.9591819586421751,True
corrupted_eclipse,1,439,additive_flux_outlier,9.145833333333332,0.9989577254415724,9.145833333333332,0.9589577254415723,True
corrupted_eclipse,1,768,additive_flux_outlier,16.0,0.9985281220945188,16.0,1.0385281220945188,True
corrupted_eclipse,1,466,additive_flux_outlier,9.708333333333332,0.9762350714348774,9.708333333333332,1.0162350714348773,True
corrupted_eclipse,1,837,additive_flux_outlier,17.4375,1.0005229169391534,17.4375,1.0405229169391534,True
corrupted_eclipse,1,653,additive_flux_outlier,13.604166666666666,0.9999041574678127,13.604166666666666,0.9599041574678127,True
corrupted_eclipse,1,994,additive_flux_outlier,20.708333333333332,1.0000803266232188,20.708333333333332,1.0400803266232188,True
corrupted_eclipse,1,254,additive_flux_outlier,5.291666666666666,0.9989973618524421,5.291666666666666,0.9589973618524421,True
corrupted_eclipse,1,1050,additive_flux_outlier,21.875,0.9990830997479081,21.875,0.9590830997479081,True
corrupted_eclipse,2,650,nonfinite_flux,68.54166666666667,0.9993836134317551,68.54166666666667,,False
corrupted_eclipse,2,729,nonfinite_flux,70.1875,0.9931038445284069,70.1875,,False
corrupted_eclipse,2,67,nonfinite_flux,56.395833333333336,1.0006512027811065,56.395833333333336,,False
corrupted_eclipse,2,112,nonfinite_flux,57.333333333333336,1.0001423938454488,57.333333333333336,,False
corrupted_eclipse,2,777,nonfinite_flux,71.1875,1.0000435703821824,71.1875,,False
corrupted_eclipse,2,1054,nonfinite_flux,76.95833333333333,0.9989149482163471,76.95833333333333,,False
corrupted_eclipse,2,625,nonfinite_flux,68.02083333333333,0.9754723730728413,68.02083333333333,,False
corrupted_eclipse,2,1042,nonfinite_flux,76.70833333333333,1.0005407371239186,76.70833333333333,,False
corrupted_eclipse,2,742,nonfinite_flux,70.45833333333333,1.000101858569054,70.45833333333333,,False
corrupted_eclipse,2,403,nonfinite_flux,63.39583333333333,1.000202557937444,63.39583333333333,,False
corrupted_eclipse,2,540,nonfinite_flux,66.25,0.9987927815927332,66.25,,False
corrupted_eclipse,2,39,nonfinite_flux,55.8125,0.9991409032306441,55.8125,,False
corrupted_eclipse,2,52,nonfinite_flux,56.083333333333336,1.000143555879126,56.083333333333336,,False
corrupted_eclipse,2,630,nonfinite_flux,68.125,0.9761319042620297,68.125,,False
corrupted_eclipse,2,425,nonfinite_flux,63.854166666666664,0.9742146063687531,63.854166666666664,,False
corrupted_eclipse,2,233,nonfinite_flux,59.854166666666664,1.0005752340567184,59.854166666666664,,False
corrupted_eclipse,2,1110,nonfinite_time,78.125,0.9992073929440389,,0.9992073929440389,False
corrupted_eclipse,2,108,nonfinite_time,57.25,1.000327758270056,,1.000327758270056,False
corrupted_eclipse,2,946,nonfinite_time,74.70833333333333,0.9992704327975025,,0.9992704327975025,False
corrupted_eclipse,2,518,nonfinite_time,65.79166666666667,1.0003257084841668,,1.0003257084841668,False
corrupted_eclipse,2,128,nonfinite_time,57.666666666666664,0.993520789571249,,0.993520789571249,False
corrupted_eclipse,2,224,nonfinite_time,59.666666666666664,1.0006898860091782,,1.0006898860091782,False
corrupted_eclipse,2,678,nonfinite_time,69.125,1.000782141644209,,1.000782141644209,False
corrupted_eclipse,2,164,nonfinite_time,58.416666666666664,1.0004459390430294,,1.0004459390430294,False
corrupted_eclipse,2,160,nonfinite_time,58.333333333333336,0.9995007475203177,,0.9995007475203177,False
corrupted_eclipse,2,158,nonfinite_time,58.291666666666664,1.0002105632709868,,1.0002105632709868,False
corrupted_eclipse,2,916,nonfinite_time,74.08333333333333,0.9988418607657437,,0.9988418607657437,False
corrupted_eclipse,2,580,nonfinite_time,67.08333333333333,1.0002290509735485,,1.0002290509735485,False
corrupted_eclipse,2,1027,nonfinite_time,76.39583333333333,0.9746882623320479,,0.9746882623320479,False
corrupted_eclipse,2,285,nonfinite_time,60.9375,1.0006059780844687,,1.0006059780844687,False
corrupted_eclipse,2,575,nonfinite_time,66.97916666666667,0.9986541607421001,,0.9986541607421001,False
corrupted_eclipse,2,1000,nonfinite_time,75.83333333333333,1.0005293626669651,,1.0005293626669651,False
corrupted_eclipse,2,1142,additive_flux_outlier,78.79166666666666,0.9998778507073652,78.79166666666666,1.0398778507073652,True
corrupted_eclipse,2,239,additive_flux_outlier,59.979166666666664,0.9989608484340724,59.979166666666664,0.9589608484340724,True
corrupted_eclipse,2,275,additive_flux_outlier,60.729166666666664,1.000239214785027,60.729166666666664,0.9602392147850269,True
corrupted_eclipse,2,244,additive_flux_outlier,60.083333333333336,0.9999321990824657,60.083333333333336,1.0399321990824657,True
corrupted_eclipse,2,708,additive_flux_outlier,69.75,0.9992498754172783,69.75,1.0392498754172783,True
corrupted_eclipse,2,543,additive_flux_outlier,66.3125,0.9987184428485039,66.3125,1.038718442848504,True
corrupted_eclipse,2,375,additive_flux_outlier,62.8125,1.0008626084901593,62.8125,0.9608626084901593,True
corrupted_eclipse,2,320,additive_flux_outlier,61.666666666666664,0.9998607635811851,61.666666666666664,0.9598607635811851,True
corrupted_eclipse,2,525,additive_flux_outlier,65.9375,1.0001328165044807,65.9375,1.0401328165044808,True
corrupted_eclipse,2,589,additive_flux_outlier,67.27083333333333,0.9990476411994762,67.27083333333333,0.9590476411994762,True
corrupted_eclipse,2,477,additive_flux_outlier,64.9375,0.9998629252330654,64.9375,1.0398629252330653,True
corrupted_eclipse,2,940,additive_flux_outlier,74.58333333333333,1.0002883930658024,74.58333333333333,1.0402883930658025,True
corrupted_eclipse,3,245,nonfinite_flux,115.10416666666667,0.9998371727699288,115.10416666666667,,False
corrupted_eclipse,3,607,nonfinite_flux,122.64583333333333,0.9990492020331138,122.64583333333333,,False
corrupted_eclipse,3,169,nonfinite_flux,113.52083333333333,0.9988747303163662,113.52083333333333,,False
corrupted_eclipse,3,8,nonfinite_flux,110.16666666666667,1.0005289729445028,110.16666666666667,,False
corrupted_eclipse,3,913,nonfinite_flux,129.02083333333334,0.9994083676626591,129.02083333333334,,False
corrupted_eclipse,3,801,nonfinite_flux,126.6875,1.0001660263718115,126.6875,,False
corrupted_eclipse,3,1041,nonfinite_flux,131.6875,0.9987081092472585,131.6875,,False
corrupted_eclipse,3,459,nonfinite_flux,119.5625,1.0003454550776836,119.5625,,False
corrupted_eclipse,3,674,nonfinite_flux,124.04166666666667,1.0020734400499882,124.04166666666667,,False
corrupted_eclipse,3,251,nonfinite_flux,115.22916666666667,1.0006277611412524,115.22916666666667,,False
corrupted_eclipse,3,216,nonfinite_flux,114.5,0.9993598618097722,114.5,,False
corrupted_eclipse,3,981,nonfinite_flux,130.4375,0.9999508975831471,130.4375,,False
corrupted_eclipse,3,922,nonfinite_flux,129.20833333333334,1.0009629872927894,129.20833333333334,,False
corrupted_eclipse,3,218,nonfinite_flux,114.54166666666667,1.0011915946213554,114.54166666666667,,False
corrupted_eclipse,3,688,nonfinite_flux,124.33333333333333,0.9943982052903134,124.33333333333333,,False
corrupted_eclipse,3,421,nonfinite_flux,118.77083333333333,0.9996870694695671,118.77083333333333,,False
corrupted_eclipse,3,305,nonfinite_time,116.35416666666667,1.0001809269633175,,1.0001809269633175,False
corrupted_eclipse,3,177,nonfinite_time,113.6875,0.9993875921559898,,0.9993875921559898,False
corrupted_eclipse,3,239,nonfinite_time,114.97916666666667,0.9993079318769819,,0.9993079318769819,False
corrupted_eclipse,3,408,nonfinite_time,118.5,1.0011678681670375,,1.0011678681670375,False
corrupted_eclipse,3,308,nonfinite_time,116.41666666666667,1.0016376152284445,,1.0016376152284445,False
corrupted_eclipse,3,114,nonfinite_time,112.375,1.0004317121505277,,1.0004317121505277,False
corrupted_eclipse,3,1082,nonfinite_time,132.54166666666666,1.0000375561615988,,1.0000375561615988,False
corrupted_eclipse,3,478,nonfinite_time,119.95833333333333,1.0000796546698136,,1.0000796546698136,False
corrupted_eclipse,3,494,nonfinite_time,120.29166666666667,0.9998206927109565,,0.9998206927109565,False
corrupted_eclipse,3,949,nonfinite_time,129.77083333333334,0.9997428752528028,,0.9997428752528028,False
corrupted_eclipse,3,1093,nonfinite_time,132.77083333333334,1.0009325473390638,,1.0009325473390638,False
corrupted_eclipse,3,112,nonfinite_time,112.33333333333333,1.0001279481519305,,1.0001279481519305,False
corrupted_eclipse,3,512,nonfinite_time,120.66666666666667,0.9990089222026342,,0.9990089222026342,False
corrupted_eclipse,3,364,nonfinite_time,117.58333333333333,0.9993007679637408,,0.9993007679637408,False
corrupted_eclipse,3,44,nonfinite_time,110.91666666666667,0.9999287345184149,,0.9999287345184149,False
corrupted_eclipse,3,261,nonfinite_time,115.4375,0.9985892624591014,,0.9985892624591014,False
corrupted_eclipse,3,1070,additive_flux_outlier,132.29166666666666,1.000018879188608,132.29166666666666,1.040018879188608,True
corrupted_eclipse,3,905,additive_flux_outlier,128.85416666666666,1.000379283822427,128.85416666666666,0.960379283822427,True
corrupted_eclipse,3,215,additive_flux_outlier,114.47916666666667,0.9999971247889228,114.47916666666667,1.0399971247889228,True
corrupted_eclipse,3,450,additive_flux_outlier,119.375,0.9997373770045924,119.375,1.0397373770045923,True
corrupted_eclipse,3,917,additive_flux_outlier,129.10416666666666,1.000139787567794,129.10416666666666,0.960139787567794,True
corrupted_eclipse,3,250,additive_flux_outlier,115.20833333333333,1.0007766216491767,115.20833333333333,1.0407766216491767,True
corrupted_eclipse,3,430,additive_flux_outlier,118.95833333333333,1.0000536538002567,118.95833333333333,1.0400536538002567,True
corrupted_eclipse,3,192,additive_flux_outlier,114.0,0.9751085115071231,114.0,0.935108511507123,True
corrupted_eclipse,3,109,additive_flux_outlier,112.27083333333333,0.9989633005301126,112.27083333333333,1.0389633005301127,True
corrupted_eclipse,3,52,additive_flux_outlier,111.08333333333333,0.9993513805198384,111.08333333333333,1.0393513805198384,True
corrupted_eclipse,3,785,additive_flux_outlier,126.35416666666666,0.9992502819670558,126.35416666666666,1.0392502819670557,True
corrupted_eclipse,3,788,additive_flux_outlier,126.41666666666666,0.9757104345687247,126.41666666666666,1.0157104345687247,True
